0 0 0 0.901999 0 0 0 0.894933 0 0 0 0.93611 0 0 0 0.982357 0
1.27202 1.26787 1.27532 1.27532 1.26524 1.27532 1.27532 1.26849 1.26844 1.26849 1.26524 1.27046 1.26849 1.26849 1.26524 1.26844 1
1.56198 1.56198 1.55126 1.56468 1.54782 1.55483 1.56468 1.56198 1.54782 1.56198 1.56468 1.56198 1.53821 1.55483 1.56198 1.55483 1
1.25608 1.24441 1.24493 1.23695 1.24782 1.24441 1.24441 1.24441 1.24441 1.24441 1.23106 1.23645 1.23645 1.23695 1.23645 1.23695 1
1.28513 0 0 0.05 1.25896 0 0 0.05 1.25778 1.25778 1.25778 0.05 1.26393 1.25896 1.28009 1.28513 0
0.792903 0.837018 0.857133 0 0.717521 0.807329 0 0 0 0 0.78827 0.834391 0 0 0.766984 0.784426 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.908639 0.907797 0.907797 0.910641 0.905862 0.905862 0.907797 0.905862 0.905862 0.906064 0.905862 0.906064 0.905862 0.91085 0.907797 0.910641 1
1.2448 1.25536 1.24336 1.24336 1.24336 1.24336 1.24336 1.24212 1.25044 1.24194 1.24539 1.24194 1.24336 1.24194 1.24194 1.24194 1
1.12766 1.11987 1.11151 1.12766 1.10976 1.12766 1.11987 1.11164 1.11987 1.12766 1.12766 1.11151 1.12766 1.11151 1.11987 1.11164 1
0 0 0.98062 0.964556 0 0 0.950838 0.952256 0 0 0 0.917104 0 0 0.931139 0.884376 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 2.03582 0 0 0 1.9505 0 0 0 0 0 0 0 0 0 0
1.13253 1.16959 1.16959 1.15058 1.10279 1.13253 1.13594 1.16959 0.940717 1.06307 1.13253 1.16959 0.924882 0.951476 0.97655 1.07542 1
0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0
0.782133 0.778318 0.778318 0.778318 0.779888 0.779888 0.782133 0.778318 0.779888 0.779906 0.779888 0.777681 0 0 0 0 0
1.54585 1.54585 1.52861 1.54585 1.54585 1.52861 1.54615 1.54585 1.54585 1.54585 1.54585 1.54585 1.54585 1.54615 1.54585 1.51001 1
0.672315 0.681838 0.687965 0.683802 0.680396 0.684608 0.683802 0.689465 0.672315 0.684608 0.684393 0.690977 0.676339 0.686624 0.691481 0.696855 1
1.19743 1.20481 1.20975 1.20481 1.20975 1.20481 1.20975 1.20582 1.20975 1.20975 1.19671 1.20582 1.20582 1.20975 1.20225 1.20582 1
0.796263 0.789747 0.798129 0.796263 0.796263 0.798129 0.796263 0.796263 0.798129 0.789747 0.796263 0.796263 0.796263 0.796263 0.796263 0.796263 1
